Player,Year,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,cluster,x_cor,y_cor,Pos
Tristan Thompson,2016,27.7,3.0,5.1,0.588,0.0,0.0,0.0,3.0,5.1,0.588,0.588,1.8,3.0,0.616,3.3,5.7,9.0,0.8,0.5,0.6,0.7,2.5,7.8,3,-1.9755055245242052,4.651111245324268,PF
Marcus Thornton,2016,18.2,3.5,8.9,0.39899999999999997,1.5,4.4,0.337,2.0,4.5,0.46,0.48200000000000004,1.1,1.3,0.848,0.6,1.8,2.5,1.4,0.8,0.1,0.8,1.5,9.7,0,-6.742047415851521,-1.4495801492258193,SG
Marcus Thornton,2016,18.8,3.7,9.3,0.4,1.6,4.6,0.33799999999999997,2.1,4.7,0.461,0.484,1.1,1.2,0.879,0.7,1.8,2.4,1.4,0.7,0.1,0.9,1.6,10.0,0,-5.963465672118346,-1.690648332839516,SG
Anthony Tolliver,2016,18.6,1.8,4.6,0.386,1.4,3.8,0.36,0.4,0.8,0.5,0.5329999999999999,0.4,0.7,0.617,0.5,2.6,3.2,0.7,0.4,0.2,0.4,1.2,5.3,0,-12.27095361402804,-1.7448178868681052,PF
Karl-Anthony Towns,2016,32.0,7.6,14.1,0.542,0.4,1.1,0.341,7.3,13.0,0.5589999999999999,0.555,2.7,3.4,0.8109999999999999,2.8,7.7,10.5,2.0,0.7,1.7,2.2,3.0,18.3,1,14.027087554701138,7.419799940792271,C
P.J. Tucker,2016,31.0,2.9,7.1,0.41100000000000003,0.8,2.5,0.33,2.1,4.6,0.455,0.469,1.3,1.7,0.746,2.0,4.2,6.2,2.2,1.3,0.2,1.4,2.5,8.0,3,0.24436125151999155,-0.7703910222041859,SF
Evan Turner,2016,28.0,4.2,9.3,0.456,0.2,1.0,0.24100000000000002,4.0,8.3,0.48200000000000004,0.469,1.8,2.2,0.8270000000000001,0.6,4.3,4.9,4.4,1.0,0.3,2.1,1.7,10.5,3,2.3152359262048443,0.9075101965891622,SG
Myles Turner,2016,22.8,4.4,8.8,0.498,0.1,0.2,0.214,4.4,8.6,0.506,0.501,1.5,2.0,0.727,1.1,4.4,5.5,0.7,0.4,1.4,1.1,2.6,10.3,3,-1.3434669808359267,4.010857656043653,C
Beno Udrih,2016,16.1,2.0,4.5,0.434,0.3,1.0,0.341,1.6,3.5,0.461,0.47200000000000003,0.4,0.5,0.9,0.2,1.5,1.6,2.6,0.3,0.0,1.2,1.2,4.7,0,-13.40112120732887,-0.16367502528452788,PG
Beno Udrih,2016,16.3,1.8,4.2,0.434,0.3,0.9,0.33299999999999996,1.5,3.3,0.462,0.47,0.4,0.5,0.882,0.2,1.6,1.8,2.5,0.3,0.0,1.2,1.1,4.4,0,-13.652575481016093,-0.07390683141196844,PG
Jonas Valančiūnas,2016,26.0,5.1,8.9,0.565,0.0,0.0,0.0,5.1,8.9,0.565,0.565,2.7,3.6,0.7609999999999999,3.1,6.1,9.1,0.7,0.4,1.3,1.4,2.6,12.8,1,3.0032264048215813,7.082837992225522,C
Greivis Vásquez,2016,20.0,2.0,6.0,0.326,0.8,3.2,0.247,1.2,2.8,0.415,0.391,1.0,1.1,0.846,0.2,1.8,2.0,4.0,0.4,0.0,1.7,1.8,5.7,0,-9.659227248090943,-2.463580129914013,PG
Nikola Vučević,2016,31.3,8.2,16.1,0.51,0.0,0.1,0.222,8.2,16.0,0.512,0.511,1.7,2.3,0.753,2.7,6.2,8.9,2.8,0.8,1.1,1.9,2.7,18.2,1,14.856919794183726,7.353660312105408,C
Dwyane Wade,2016,30.5,7.3,16.0,0.456,0.1,0.6,0.159,7.2,15.4,0.46799999999999997,0.45899999999999996,4.4,5.5,0.7929999999999999,1.1,3.0,4.1,4.6,1.1,0.6,2.7,1.6,19.0,2,14.438941761747417,2.7684379025396066,SG
Dion Waiters,2016,27.6,3.6,9.1,0.39899999999999997,1.1,3.1,0.358,2.5,6.0,0.42100000000000004,0.46,1.4,2.0,0.713,0.5,2.1,2.6,2.0,1.0,0.2,1.5,1.8,9.8,3,-0.04595207896138712,-2.8394121481993446,SG
Kemba Walker,2016,35.6,7.0,16.4,0.42700000000000005,2.2,6.0,0.371,4.8,10.4,0.45899999999999996,0.495,4.6,5.4,0.847,0.7,3.7,4.4,5.2,1.6,0.5,2.1,1.4,20.9,2,17.28302858789583,-3.367943867918804,PG
John Wall,2016,36.2,7.4,17.5,0.424,1.5,4.3,0.35100000000000003,5.9,13.3,0.44799999999999995,0.467,3.5,4.5,0.7909999999999999,0.5,4.4,4.9,10.2,1.9,0.8,4.1,2.1,19.9,2,19.062406290054696,-1.9708271722813604,PG
T.J. Warren,2016,22.8,4.7,9.4,0.501,0.6,1.5,0.4,4.1,7.9,0.52,0.5329999999999999,1.0,1.4,0.703,1.2,1.9,3.1,0.9,0.8,0.3,0.7,2.0,11.0,3,-1.5201866949588267,0.5713555492062071,SF
C.J. Watson,2016,19.9,1.4,4.2,0.34299999999999997,0.4,1.5,0.292,1.0,2.7,0.371,0.39399999999999996,1.0,1.2,0.872,0.3,1.7,2.0,2.7,0.6,0.2,0.8,1.5,4.3,0,-11.631314551522172,-1.283065624437676,PG
Briante Weber,2016,24.1,2.0,5.6,0.359,0.0,0.7,0.0,2.0,4.9,0.41200000000000003,0.359,0.4,0.6,0.75,1.1,2.4,3.6,3.0,1.3,0.4,1.3,1.7,4.4,0,-7.484452615946757,0.09555945157297027,PG
Briante Weber,2016,27.7,2.2,6.3,0.342,0.0,0.8,0.0,2.2,5.5,0.39399999999999996,0.342,0.5,0.7,0.75,1.3,2.7,4.0,3.3,1.5,0.5,1.5,1.8,4.8,3,-4.1937151096945335,-0.820750945756005,PG
David West,2016,18.0,3.1,5.7,0.545,0.0,0.1,0.429,3.1,5.7,0.546,0.5479999999999999,0.8,1.0,0.7879999999999999,0.9,3.0,4.0,1.8,0.6,0.7,0.9,1.8,7.1,0,-9.076618773113857,3.0274237301399816,PF
Russell Westbrook,2016,34.4,8.2,18.1,0.45399999999999996,1.3,4.3,0.29600000000000004,6.9,13.8,0.503,0.489,5.8,7.2,0.812,1.8,6.0,7.8,10.4,2.0,0.3,4.3,2.5,23.5,2,21.704069341466845,1.5405777306716526,PG
Hassan Whiteside,2016,29.1,5.7,9.3,0.606,0.0,0.0,0.0,5.7,9.3,0.606,0.606,2.9,4.5,0.65,3.3,8.6,11.8,0.4,0.6,3.7,1.9,2.8,14.2,1,6.786115863211585,9.309851440252354,C
Andrew Wiggins,2016,35.1,7.3,16.0,0.45899999999999996,0.7,2.3,0.3,6.6,13.6,0.486,0.48100000000000004,5.3,7.0,0.7609999999999999,1.3,2.3,3.6,2.0,1.0,0.6,2.2,2.0,20.7,2,17.4462794091946,0.23082376600546287,SF
Deron Williams,2016,32.4,4.9,11.9,0.414,1.5,4.3,0.344,3.4,7.6,0.45399999999999996,0.47700000000000004,2.8,3.2,0.8690000000000001,0.3,2.6,2.9,5.8,0.9,0.2,2.3,2.4,14.1,4,8.007785424861373,-4.468687460145954,PG
Derrick Williams,2016,17.9,3.2,7.1,0.45,0.6,1.9,0.293,2.6,5.2,0.506,0.488,2.4,3.2,0.758,0.6,3.1,3.7,0.9,0.4,0.1,0.8,0.9,9.3,0,-7.197590583493867,1.898124524701944,SF
Lou Williams,2016,28.5,4.2,10.3,0.408,1.6,4.8,0.344,2.6,5.6,0.46399999999999997,0.488,5.3,6.3,0.83,0.5,2.1,2.5,2.5,0.9,0.3,1.6,1.6,15.3,4,5.086493612690228,-3.822571516220496,SG
Marvin Williams,2016,28.9,4.2,9.2,0.452,1.9,4.7,0.402,2.3,4.6,0.504,0.5539999999999999,1.5,1.8,0.833,1.6,4.9,6.4,1.4,0.7,1.0,0.8,1.6,11.7,3,2.1576561500068845,-1.1567027578263445,PF
Mo Williams,2016,18.2,3.2,7.4,0.43700000000000006,0.9,2.5,0.353,2.3,4.9,0.48,0.49700000000000005,0.9,1.0,0.905,0.1,1.6,1.8,2.4,0.3,0.1,1.4,1.5,8.2,0,-8.193882974936109,-0.8785246730394272,PG
Justise Winslow,2016,28.6,2.5,5.9,0.42200000000000004,0.4,1.5,0.276,2.1,4.4,0.47100000000000003,0.457,1.0,1.5,0.684,1.0,4.1,5.2,1.5,0.9,0.3,1.2,2.4,6.4,3,-2.9928763661126876,-0.2827831821817005,SF
Metta World Peace,2016,16.9,1.6,5.1,0.311,0.7,2.4,0.31,0.8,2.7,0.312,0.384,1.1,1.6,0.7020000000000001,0.5,2.0,2.5,0.8,0.6,0.3,0.4,1.9,5.0,0,-12.67342767678735,-0.33051772837969723,SF
Brandan Wright,2016,17.7,2.9,4.3,0.6729999999999999,0.0,0.0,0.0,2.9,4.3,0.6729999999999999,0.6729999999999999,1.1,2.0,0.542,1.2,2.4,3.6,0.5,0.4,1.3,0.8,1.8,6.9,0,-10.468238554615839,2.843588339071473,PF
Tony Wroten,2016,18.0,2.8,8.1,0.33799999999999997,0.4,2.1,0.17600000000000002,2.4,6.0,0.396,0.36200000000000004,2.5,4.6,0.541,0.3,2.4,2.6,2.5,0.4,0.0,3.6,1.4,8.4,0,-6.720504280900687,0.9721663762646734,PG
Nick Young,2016,19.1,2.3,6.9,0.33899999999999997,1.4,4.4,0.325,0.9,2.5,0.363,0.442,1.2,1.4,0.8290000000000001,0.3,1.5,1.8,0.6,0.4,0.1,0.6,0.9,7.3,0,-9.4212560557295,-2.7707990172811274,SG
Thaddeus Young,2016,33.0,6.8,13.2,0.514,0.1,0.4,0.233,6.7,12.8,0.523,0.518,1.4,2.2,0.644,2.4,6.6,9.0,1.9,1.5,0.5,1.9,2.5,15.1,1,11.632109920031045,5.8548073385068005,PF
Cody Zeller,2016,24.3,3.2,6.0,0.529,0.0,0.1,0.1,3.2,5.8,0.539,0.53,2.4,3.2,0.754,1.9,4.3,6.2,1.0,0.8,0.9,0.9,2.8,8.7,3,-3.239476799134513,3.376107504530596,C
Steven Adams,2017,29.9,4.7,8.2,0.5710000000000001,0.0,0.0,0.0,4.7,8.2,0.5720000000000001,0.5710000000000001,2.0,3.2,0.611,3.5,4.2,7.7,1.1,1.1,1.0,1.8,2.4,11.3,4,3.6790905963176255,5.800644248652426,C
Arron Afflalo,2017,25.9,3.0,6.9,0.44,1.0,2.5,0.41100000000000003,2.0,4.4,0.457,0.514,1.4,1.5,0.892,0.1,1.9,2.0,1.3,0.3,0.1,0.7,1.7,8.4,3,-3.6130416889921135,-1.6898159880984038,SG
LaMarcus Aldridge,2017,32.4,6.9,14.6,0.47700000000000004,0.3,0.8,0.41100000000000003,6.6,13.8,0.48,0.488,3.1,3.8,0.812,2.4,4.9,7.3,1.9,0.6,1.2,1.4,2.2,17.3,2,13.667906708675055,4.305366384639429,PF
Tony Allen,2017,27.0,3.9,8.4,0.461,0.2,0.8,0.278,3.6,7.6,0.479,0.473,1.1,1.8,0.615,2.3,3.2,5.5,1.4,1.6,0.4,1.4,2.5,9.1,4,-0.1555336171381762,3.1879303315518612,SG
Al-Farouq Aminu,2017,29.1,3.0,7.6,0.39299999999999996,1.1,3.5,0.33,1.9,4.2,0.445,0.46799999999999997,1.6,2.2,0.706,1.3,6.1,7.4,1.6,1.0,0.7,1.5,1.7,8.7,3,-0.056568669483401966,2.8839715790179303,PF
Justin Anderson,2017,16.4,2.5,5.9,0.424,0.8,2.6,0.299,1.7,3.3,0.522,0.49,1.4,1.7,0.7909999999999999,0.9,2.3,3.3,0.9,0.5,0.3,0.9,1.5,7.1,1,-10.107922076525274,-0.8169941594118006,SF
Justin Anderson,2017,21.6,3.1,6.8,0.46299999999999997,0.9,3.0,0.292,2.3,3.8,0.6,0.528,1.3,1.7,0.78,1.3,2.8,4.0,1.4,0.5,0.3,1.1,1.9,8.5,1,-5.556562719339662,-0.4311760036381099,SF
Ryan Anderson,2017,29.4,4.5,10.7,0.418,2.8,7.0,0.40299999999999997,1.7,3.7,0.446,0.55,1.8,2.1,0.86,1.6,3.0,4.6,0.9,0.4,0.2,0.8,2.0,13.6,2,3.818485000382536,-3.397123522281815,PF
Giannis Antetokounmpo,2017,35.6,8.2,15.7,0.521,0.6,2.3,0.272,7.6,13.5,0.563,0.541,5.9,7.7,0.77,1.8,7.0,8.8,5.4,1.6,1.9,2.9,3.1,22.9,0,21.26903501765802,3.7968250282826204,SF
Carmelo Anthony,2017,34.3,8.1,18.8,0.433,2.0,5.7,0.359,6.1,13.1,0.466,0.488,4.1,4.9,0.833,0.8,5.1,5.9,2.9,0.8,0.5,2.1,2.7,22.4,0,19.97236009966476,-1.5077315404363754,SF
Trevor Ariza,2017,34.7,4.1,10.0,0.409,2.4,6.9,0.344,1.7,3.0,0.556,0.528,1.2,1.6,0.738,0.7,5.1,5.7,2.2,1.8,0.3,0.9,1.7,11.7,2,5.38182031513265,-1.8546355846002878,SF
D.J. Augustin,2017,19.7,2.5,6.6,0.377,1.2,3.5,0.34700000000000003,1.3,3.1,0.41200000000000003,0.469,1.7,2.1,0.8140000000000001,0.2,1.3,1.5,2.7,0.4,0.0,1.2,1.3,7.9,1,-7.657333431699943,-3.5336150107562063,PG
Ron Baker,2017,16.5,1.6,4.2,0.37799999999999995,0.4,1.7,0.267,1.1,2.5,0.45,0.431,0.5,0.8,0.6509999999999999,0.2,1.7,1.9,2.1,0.7,0.2,1.1,1.4,4.1,1,-13.367802619173112,-1.290732797346296,SG
J.J. Barea,2017,22.0,4.1,9.8,0.414,1.5,4.2,0.358,2.5,5.6,0.456,0.491,1.3,1.5,0.863,0.3,2.1,2.4,5.5,0.4,0.0,1.8,0.9,10.9,3,-1.804857270878251,-3.5595307274695966,PG
Harrison Barnes,2017,35.5,7.6,16.2,0.46799999999999997,1.0,2.8,0.35100000000000003,6.6,13.4,0.49200000000000005,0.498,3.1,3.6,0.861,1.2,3.8,5.0,1.5,0.8,0.2,1.3,1.6,19.2,0,16.767515824738428,0.21744625868777046,PF
Matt Barnes,2017,24.0,2.5,6.4,0.391,1.2,3.6,0.331,1.3,2.8,0.467,0.483,0.9,1.2,0.787,0.9,4.2,5.2,2.6,0.6,0.4,1.4,2.5,7.1,3,-5.383452653869142,0.4641641738856799,SF
Matt Barnes,2017,25.3,2.7,7.1,0.384,1.3,3.9,0.327,1.4,3.2,0.45299999999999996,0.474,0.9,1.2,0.758,1.0,4.4,5.4,2.8,0.7,0.3,1.5,2.6,7.6,3,-3.840676884909117,0.4227643808919694,SF
Matt Barnes,2017,20.5,1.9,4.5,0.42200000000000004,0.9,2.6,0.34600000000000003,1.0,1.9,0.526,0.522,1.0,1.2,0.87,0.8,3.8,4.6,2.3,0.6,0.5,1.2,2.4,5.7,1,-9.488191527701918,0.498225068814102,SF
Will Barton,2017,28.4,4.9,11.1,0.44299999999999995,1.5,3.9,0.37,3.5,7.2,0.483,0.508,2.4,3.2,0.753,1.0,3.4,4.3,3.4,0.8,0.5,1.6,1.8,13.7,2,5.073021863397099,-1.2351737006158536,SG
Nicolas Batum,2017,34.0,5.1,12.7,0.40299999999999997,1.8,5.3,0.33299999999999996,3.4,7.4,0.45299999999999996,0.47200000000000003,3.2,3.7,0.856,0.6,5.6,6.2,5.9,1.1,0.4,2.5,1.4,15.1,2,10.689511534396166,-0.7962290756763121,SG
Jerryd Bayless,2017,23.7,3.7,10.7,0.344,0.7,1.7,0.4,3.0,9.0,0.33299999999999996,0.375,3.0,3.3,0.9,1.0,3.0,4.0,4.3,0.0,0.0,3.0,1.3,11.0,3,1.0082543030837194,0.21346066150512358,PG
Kent Bazemore,2017,26.9,4.0,9.9,0.409,1.3,3.6,0.34600000000000003,2.8,6.2,0.446,0.473,1.6,2.3,0.708,0.6,2.5,3.2,2.4,1.2,0.7,1.7,2.3,11.0,3,1.1146207782803759,-1.5901013797172039,SF
Bradley Beal,2017,34.9,8.3,17.2,0.48200000000000004,2.9,7.2,0.40399999999999997,5.4,10.0,0.5379999999999999,0.5660000000000001,3.7,4.4,0.825,0.7,2.4,3.1,3.5,1.1,0.3,2.0,2.2,23.1,0,18.538382689382654,-5.927971663065947,SG
Michael Beasley,2017,16.7,3.9,7.3,0.532,0.3,0.8,0.419,3.5,6.5,0.545,0.5539999999999999,1.4,1.9,0.743,0.7,2.7,3.4,0.9,0.5,0.5,1.2,1.6,9.4,1,-6.720195701147502,0.6884221726796675,PF
Marco Belinelli,2017,24.0,3.6,8.3,0.429,1.4,3.8,0.36,2.2,4.5,0.488,0.512,2.0,2.3,0.893,0.2,2.2,2.4,2.0,0.6,0.1,0.9,1.2,10.5,3,-2.236913728566288,-2.6584479098090275,SG
Patrick Beverley,2017,30.7,3.4,8.1,0.42,1.6,4.3,0.382,1.8,3.8,0.46299999999999997,0.521,1.1,1.4,0.768,1.4,4.4,5.9,4.2,1.5,0.4,1.5,3.3,9.5,3,1.2622268101960679,0.2572555864351479,SG
Bismack Biyombo,2017,22.1,2.2,4.2,0.528,0.0,0.0,0.0,2.2,4.2,0.528,0.528,1.5,2.9,0.534,1.9,5.1,7.0,0.9,0.3,1.1,1.2,2.5,6.0,1,-7.313008149592999,5.191968620833085,C
Nemanja Bjelica,2017,18.3,2.3,5.5,0.424,0.9,2.7,0.316,1.5,2.8,0.531,0.503,0.7,0.9,0.738,0.9,2.9,3.8,1.2,0.6,0.3,0.9,2.4,6.2,1,-9.97993628377539,-0.2432484602708438,PF
Tarik Black,2017,16.3,2.2,4.4,0.51,0.0,0.0,0.5,2.2,4.4,0.51,0.512,1.2,1.6,0.752,2.1,3.0,5.1,0.6,0.4,0.7,0.9,2.6,5.7,1,-11.20815796636423,3.1396593746994115,C
Eric Bledsoe,2017,33.0,6.8,15.7,0.434,1.6,4.7,0.335,5.2,11.0,0.47700000000000004,0.485,5.9,6.9,0.847,0.8,4.1,4.8,6.3,1.4,0.5,3.4,2.5,21.1,0,16.92736059376388,-2.3274424152492452,PG
Bojan Bogdanović,2017,25.7,4.6,10.4,0.445,1.8,4.8,0.36700000000000005,2.9,5.6,0.512,0.53,2.7,3.0,0.893,0.5,3.0,3.4,1.4,0.4,0.1,1.6,1.8,13.7,3,2.4300685606354686,-2.5360081616572905,SF
Bojan Bogdanović,2017,26.9,4.9,11.1,0.44,1.8,5.0,0.35700000000000004,3.1,6.1,0.509,0.521,2.7,3.0,0.8740000000000001,0.4,3.2,3.6,1.6,0.4,0.1,1.7,1.8,14.2,2,3.966528320021522,-2.6358725670709453,SF
Bojan Bogdanović,2017,23.1,4.1,9.0,0.457,1.7,4.4,0.391,2.4,4.6,0.521,0.5529999999999999,2.7,2.9,0.934,0.5,2.5,3.1,0.8,0.4,0.2,1.5,1.8,12.7,3,-0.772412827467065,-2.5600094638689734,SF
Andrew Bogut,2017,21.6,1.4,3.0,0.469,0.0,0.0,0.0,1.4,3.0,0.475,0.469,0.1,0.4,0.273,2.1,6.0,8.1,1.8,0.5,0.9,1.6,3.2,2.9,1,-10.61360873827228,6.332845970937665,C
Andrew Bogut,2017,22.4,1.5,3.1,0.469,0.0,0.0,0.0,1.5,3.1,0.475,0.469,0.1,0.4,0.273,2.2,6.2,8.4,1.9,0.5,1.0,1.7,3.2,3.0,1,-9.944542704173294,6.629265435105528,C
Devin Booker,2017,35.0,7.8,18.3,0.423,1.9,5.2,0.363,5.9,13.2,0.447,0.475,4.7,5.7,0.8320000000000001,0.6,2.6,3.2,3.4,0.9,0.3,3.1,3.1,22.1,0,19.60331968777059,-3.774152967802978,SG
Trevor Booker,2017,24.7,4.3,8.3,0.516,0.4,1.1,0.321,3.9,7.2,0.546,0.537,1.0,1.5,0.6729999999999999,2.0,6.0,8.0,1.9,1.1,0.4,1.8,2.1,10.0,4,-0.3195700929570791,5.193902765764167,PF
Avery Bradley,2017,33.4,6.5,14.1,0.46299999999999997,2.0,5.0,0.39,4.6,9.1,0.504,0.5329999999999999,1.2,1.7,0.731,1.2,4.9,6.1,2.2,1.2,0.2,1.6,2.6,16.3,2,11.470927801151351,-0.24126665013794105,SG
Malcolm Brogdon,2017,26.4,3.9,8.5,0.457,1.0,2.6,0.40399999999999997,2.8,5.9,0.48,0.518,1.5,1.7,0.865,0.6,2.2,2.8,4.2,1.1,0.2,1.5,1.9,10.2,3,-0.4049383709049535,-1.5299814748894334,SG
Jaylen Brown,2017,17.2,2.5,5.4,0.45399999999999996,0.6,1.7,0.341,1.9,3.7,0.507,0.508,1.1,1.6,0.685,0.6,2.2,2.8,0.8,0.4,0.2,0.9,1.8,6.6,1,-10.240108921358454,-0.4396852056464743,SF
Jimmy Butler,2017,37.0,7.5,16.5,0.455,1.2,3.3,0.36700000000000005,6.3,13.2,0.47700000000000004,0.49200000000000005,7.7,8.9,0.865,1.7,4.5,6.2,5.5,1.9,0.4,2.1,1.5,23.9,0,22.363022016562972,-0.14149265248264645,SF
Kentavious Caldwell-Pope,2017,33.3,4.9,12.2,0.39899999999999997,2.0,5.8,0.35,2.9,6.5,0.442,0.48100000000000004,2.0,2.4,0.8320000000000001,0.7,2.5,3.3,2.5,1.2,0.2,1.1,1.6,13.8,2,7.611646782663505,-3.5416097965523097,SG
Clint Capela,2017,23.9,5.6,8.7,0.643,0.0,0.0,0.0,5.6,8.7,0.643,0.643,1.4,2.7,0.531,2.7,5.4,8.1,1.0,0.5,1.2,1.3,2.8,12.6,4,1.7658972175075034,6.208393791197746,C
DeMarre Carroll,2017,26.1,3.1,7.6,0.4,1.5,4.4,0.341,1.5,3.2,0.483,0.499,1.2,1.6,0.7609999999999999,0.9,2.9,3.8,1.0,1.1,0.4,0.8,2.0,8.9,3,-2.8216531338774318,-1.4350540863082009,SF
Vince Carter,2017,24.6,2.6,6.7,0.39399999999999996,1.5,4.1,0.37799999999999995,1.1,2.7,0.418,0.508,1.2,1.6,0.765,0.5,2.6,3.1,1.8,0.8,0.5,0.7,2.2,8.0,3,-4.874089695885484,-1.9162215182211193,SF
Michael Carter-Williams,2017,18.8,2.5,6.8,0.366,0.3,1.4,0.23399999999999999,2.2,5.4,0.401,0.391,1.3,1.7,0.753,0.5,2.9,3.4,2.5,0.8,0.5,1.5,2.3,6.6,1,-7.886703885927668,0.3965438270657416,PG
Omri Casspi,2017,17.9,2.1,4.6,0.47,0.4,1.2,0.349,1.7,3.4,0.512,0.515,0.5,0.8,0.586,0.8,2.4,3.1,1.0,0.6,0.1,0.8,1.4,5.2,1,-11.34099594057669,0.2968115579565987,PF
Omri Casspi,2017,18.0,2.4,5.3,0.45299999999999996,0.5,1.3,0.379,1.9,4.0,0.47700000000000004,0.5,0.5,1.0,0.5710000000000001,0.9,3.2,4.1,1.2,0.5,0.0,0.8,1.0,5.9,1,-10.093835089367275,1.03456525945541,PF
Omri Casspi,2017,24.0,5.0,9.0,0.556,2.0,4.0,0.5,3.0,5.0,0.6,0.667,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,12.0,3,-1.4361440113147093,-3.1803132238821537,PF
Omri Casspi,2017,17.1,1.5,2.9,0.5,0.2,0.8,0.2,1.3,2.2,0.607,0.526,0.4,0.6,0.625,0.5,1.1,1.5,0.8,1.0,0.2,0.8,1.8,3.5,1,-14.355844166212801,-0.7173012996588906,PF
Willie Cauley-Stein,2017,18.9,3.4,6.4,0.53,0.0,0.0,0.0,3.4,6.4,0.532,0.53,1.3,2.0,0.669,1.1,3.4,4.5,1.1,0.7,0.6,0.9,2.0,8.1,1,-6.6066605779288885,2.5467103105798716,C
Tyson Chandler,2017,27.6,3.3,4.9,0.6709999999999999,0.0,0.0,0.0,3.3,4.9,0.6709999999999999,0.6709999999999999,1.9,2.6,0.7340000000000001,3.3,8.2,11.5,0.6,0.7,0.5,1.4,2.7,8.4,4,-1.2689292124578875,9.669003641767256,C
Wilson Chandler,2017,30.9,6.1,13.2,0.461,1.5,4.6,0.337,4.5,8.6,0.527,0.52,2.0,2.7,0.727,1.5,5.0,6.5,2.0,0.7,0.4,1.6,2.4,15.7,2,9.418338213841173,0.552608959282904,SF
Marquese Chriss,2017,21.3,3.5,7.7,0.449,0.9,2.7,0.321,2.6,5.0,0.52,0.506,1.4,2.2,0.624,1.2,3.1,4.2,0.7,0.8,0.9,1.3,3.2,9.2,3,-4.409246468947915,0.4985420741848443,PF
Jordan Clarkson,2017,29.2,5.8,13.1,0.445,1.4,4.3,0.32899999999999996,4.4,8.7,0.503,0.5,1.6,2.0,0.7979999999999999,0.6,2.4,3.0,2.6,1.1,0.1,2.0,1.8,14.7,2,7.030690102874765,-2.6750262416570676,SG
Darren Collison,2017,30.3,5.0,10.5,0.47600000000000003,1.1,2.6,0.41700000000000004,3.9,7.9,0.495,0.527,2.2,2.5,0.86,0.3,1.9,2.2,4.6,1.0,0.1,1.7,1.8,13.2,2,5.296414841359856,-2.3945273990605425,PG
Mike Conley,2017,33.2,6.7,14.6,0.46,2.5,6.1,0.408,4.2,8.6,0.49700000000000005,0.545,4.6,5.3,0.8590000000000001,0.4,3.0,3.5,6.3,1.3,0.3,2.3,1.8,20.5,2,14.76423795887588,-4.7726179376944415,PG
DeMarcus Cousins,2017,34.2,9.0,19.9,0.452,1.8,5.0,0.361,7.2,14.8,0.483,0.498,7.2,9.3,0.772,2.1,8.9,11.0,4.6,1.4,1.3,3.7,3.9,27.0,0,26.110838936488694,3.4662553739070296,C
DeMarcus Cousins,2017,34.4,9.2,20.3,0.452,1.7,4.9,0.35600000000000004,7.5,15.5,0.48200000000000004,0.494,7.7,10.0,0.77,2.1,8.5,10.6,4.8,1.4,1.3,3.8,3.7,27.8,0,27.205117085773445,3.135339452155755,C
DeMarcus Cousins,2017,33.8,8.4,18.5,0.452,2.1,5.6,0.375,6.2,12.8,0.486,0.51,5.5,7.1,0.777,2.2,10.2,12.4,3.9,1.5,1.1,3.6,4.4,24.4,0,22.784851822125592,4.57570986737836,C
Robert Covington,2017,31.6,4.4,10.9,0.39899999999999997,2.0,6.1,0.33299999999999996,2.3,4.8,0.484,0.49200000000000005,2.1,2.6,0.8220000000000001,1.4,5.1,6.5,1.5,1.9,1.0,2.0,3.0,12.9,2,5.732031079669139,-0.351613071736111,SF
Allen Crabbe,2017,28.5,3.8,8.2,0.46799999999999997,1.7,3.8,0.444,2.1,4.4,0.49,0.5720000000000001,1.3,1.6,0.847,0.2,2.6,2.9,1.2,0.7,0.3,0.8,2.2,10.7,3,0.11445842292587197,-2.0341479397477733,SG
Jamal Crawford,2017,26.3,4.4,10.6,0.413,1.4,3.9,0.36,3.0,6.7,0.44299999999999995,0.479,2.1,2.5,0.857,0.2,1.4,1.6,2.6,0.7,0.2,1.6,1.4,12.3,3,1.8361184776849973,-3.586955670656929,SG
Jordan Crawford,2017,23.3,5.5,11.5,0.48200000000000004,1.9,5.0,0.389,3.6,6.5,0.5529999999999999,0.5670000000000001,1.1,1.4,0.769,0.2,1.6,1.8,3.0,0.6,0.1,1.3,1.6,14.1,3,1.7091152356756099,-4.559345203536089,SG
Jae Crowder,2017,32.4,4.6,10.0,0.46299999999999997,2.2,5.5,0.39799999999999996,2.4,4.5,0.54,0.5720000000000001,2.4,3.0,0.8109999999999999,0.7,5.1,5.8,2.2,1.0,0.3,1.1,2.2,13.9,2,6.245198390750997,-0.9598608882514696,SF
Dante Cunningham,2017,25.0,2.6,5.4,0.485,1.1,2.7,0.392,1.6,2.7,0.579,0.584,0.2,0.4,0.593,0.8,3.3,4.2,0.6,0.6,0.4,0.4,1.5,6.6,3,-6.297924550785543,0.3968651038842972,PF
Seth Curry,2017,29.0,4.8,10.0,0.48100000000000004,2.0,4.6,0.425,2.9,5.4,0.528,0.578,1.2,1.4,0.85,0.4,2.2,2.6,2.7,1.1,0.1,1.3,1.8,12.8,3,3.0320161209250927,-3.3416551732572684,PG
